SRNO,INVDATE,INVNO,SUPPLIER,PARTY,ITEM,BRAND,HSN,PCS,QTY,PRATE,ADAT %,DISC %,DISC AMT,RATE,ACCVALUE,GSTPERC,GSTAMT,NET AMT,LRNO,CASE NO,TRANSPORT,SALESPERSON
117,02/04/2026,48,MANIBHADRA TRADELINK,V R PAWAR SAREES,HEAVY ZARKAN M,SAI AASHA,540754,66,0,999,2,,,999,65934,5,3362.63,70615.31,0725835,4,J.D.LOGISTICS,RATAN BHAI
118,02/04/2026,49,MANIBHADRA TRADELINK,V R PAWAR SAREES,PRATAPI SILK,SAI DESIGNER CREATIVE,540754,1,0,2260,2,,,2260,2260,5,115.26,2420.46,PACK WITH BILL NO MT-40 SAI DESIGNER,66,J.D.LOGISTICS,RATAN BHAI
119,02/04/2026,50,MANIBHADRA TRADELINK,V R PAWAR SAREES,BIGBOSS,VIVAAN PRINTS,540754,144,0,340,2,3,-1468.8,340,48960,5,2422.05,50863.07,0725971,9,J.D.LOGISTICS,AMAR BHAI
120,02/04/2026,51,MANIBHADRA TRADELINK,V R PAWAR SAREES,JAYMALA,SAI LADLI DESIGNER,540754,6,0,1699,2,5,-509.7,1699,10194,5,493.9,10371.89,0725962,25,J.D.LOGISTICS,RATAN BHAI
121,02/04/2026,51,MANIBHADRA TRADELINK,V R PAWAR SAREES,AMAR,SAI LADLI DESIGNER,540754,10,0,2299,2,5,-1149.5,2299,22990,5,1113.87,23391.18,0725962,25,J.D.LOGISTICS,RATAN BHAI
122,02/04/2026,51,MANIBHADRA TRADELINK,V R PAWAR SAREES,KANIKA,SAI LADLI DESIGNER,540754,11,0,2095,2,5,-1152.25,2095,23045,5,1116.53,23447.13,0725962,25,J.D.LOGISTICS,RATAN BHAI
123,02/04/2026,51,MANIBHADRA TRADELINK,V R PAWAR SAREES,LIGHT MEDAL,SAI LADLI DESIGNER,540754,5,0,2799,2,5,-699.75,2799,13995,5,678.06,14239.21,0725962,25,J.D.LOGISTICS,RATAN BHAI
124,02/04/2026,51,MANIBHADRA TRADELINK,V R PAWAR SAREES,LIGHT VAMIKA,SAI LADLI DESIGNER,540754,6,0,3399,2,5,-1019.7,3399,20394,5,988.09,20749.88,0725962,25,J.D.LOGISTICS,RATAN BHAI
125,02/04/2026,51,MANIBHADRA TRADELINK,V R PAWAR SAREES,ANSHU,SAI LADLI DESIGNER,540754,6,0,3465,2,5,-1039.5,3465,20790,5,1007.28,21152.79,0725962,25,J.D.LOGISTICS,RATAN BHAI
126,02/04/2026,51,MANIBHADRA TRADELINK,V R PAWAR SAREES,RUDRA,SAI LADLI DESIGNER,540754,6,0,2399,2,5,-719.7,2399,14394,5,697.39,14645.18,0725962,25,J.D.LOGISTICS,RATAN BHAI
127,02/04/2026,51,MANIBHADRA TRADELINK,V R PAWAR SAREES,SAMARTH,SAI LADLI DESIGNER,540754,7,0,2165,2,5,-757.75,2165,15155,5,734.26,15419.45,0725962,25,J.D.LOGISTICS,RATAN BHAI
128,02/04/2026,52,MANIBHADRA TRADELINK,V R PAWAR SAREES,MEDAL,SAI LADLI DESIGNER,540754,9,0,2799,2,5,-1259.55,2799,25191,5,1220.5,25630.58,0725964,26,J.D.LOGISTICS,RATAN BHAI
129,02/04/2026,52,MANIBHADRA TRADELINK,V R PAWAR SAREES,PARIDHAN,SAI LADLI DESIGNER,540754,8,0,2499,2,5,-999.6,2499,19992,5,968.61,20340.86,0725964,26,J.D.LOGISTICS,RATAN BHAI
130,02/04/2026,52,MANIBHADRA TRADELINK,V R PAWAR SAREES,NILKANTH,SAI LADLI DESIGNER,540754,2,0,2145,2,5,-214.5,2145,4290,5,207.85,4364.86,0725964,26,J.D.LOGISTICS,RATAN BHAI
131,02/04/2026,52,MANIBHADRA TRADELINK,V R PAWAR SAREES,MAHARANI,SAI LADLI DESIGNER,540754,9,0,2599,2,5,-1169.55,2599,23391,5,1133.29,23799.17,0725964,26,J.D.LOGISTICS,RATAN BHAI
132,02/04/2026,52,MANIBHADRA TRADELINK,V R PAWAR SAREES,JACQUELINE,SAI LADLI DESIGNER,540754,9,0,2999,2,5,-1349.55,2999,26991,5,1307.71,27461.99,0725964,26,J.D.LOGISTICS,RATAN BHAI
133,02/04/2026,52,MANIBHADRA TRADELINK,V R PAWAR SAREES,KHUSHI,SAI LADLI DESIGNER,540754,1,0,4395,2,5,-219.75,4395,4395,5,212.94,4471.7,0725964,26,J.D.LOGISTICS,RATAN BHAI
134,02/04/2026,52,MANIBHADRA TRADELINK,V R PAWAR SAREES,ARMANI,SAI LADLI DESIGNER,540754,1,0,4395,2,5,-219.75,4395,4395,5,212.94,4471.7,0725964,26,J.D.LOGISTICS,RATAN BHAI
135,02/04/2026,52,MANIBHADRA TRADELINK,V R PAWAR SAREES,BANARASI,SAI LADLI DESIGNER,540754,1,0,4395,2,5,-219.75,4395,4395,5,212.94,4471.7,0725964,26,J.D.LOGISTICS,RATAN BHAI
136,02/04/2026,53,MANIBHADRA TRADELINK,V R PAWAR SAREES,DHONI,SAI LADLI DESIGNER,540754,5,0,2745,2,5,-686.25,2745,13725,5,664.98,13964.5,0725965,22,J.D.LOGISTICS,RATAN BHAI
137,02/04/2026,53,MANIBHADRA TRADELINK,V R PAWAR SAREES,ALANKAR,SAI LADLI DESIGNER,540754,6,0,1495,2,5,-448.5,1495,8970,5,434.6,9126.53,0725965,22,J.D.LOGISTICS,RATAN BHAI
138,02/04/2026,53,MANIBHADRA TRADELINK,V R PAWAR SAREES,KERALA,SAI LADLI DESIGNER,540754,7,0,2445,2,5,-855.75,2445,17115,5,829.22,17413.65,0725965,22,J.D.LOGISTICS,RATAN BHAI
139,02/04/2026,53,MANIBHADRA TRADELINK,V R PAWAR SAREES,LIGHT KASHINATH,SAI LADLI DESIGNER,540754,3,0,1399,2,5,-209.85,1399,4197,5,203.34,4270.23,0725965,22,J.D.LOGISTICS,RATAN BHAI
140,02/04/2026,53,MANIBHADRA TRADELINK,V R PAWAR SAREES,JOGAN,SAI LADLI DESIGNER,540754,5,0,4695,2,5,-1173.75,4695,23475,5,1137.36,23884.63,0725965,22,J.D.LOGISTICS,RATAN BHAI
141,02/04/2026,53,MANIBHADRA TRADELINK,V R PAWAR SAREES,RUKMANI,SAI LADLI DESIGNER,540754,5,0,1399,2,5,-349.75,1399,6995,5,338.91,7117.06,0725965,22,J.D.LOGISTICS,RATAN BHAI
142,02/04/2026,53,MANIBHADRA TRADELINK,V R PAWAR SAREES,CHAMPAKALI,SAI LADLI DESIGNER,540754,14,0,3565,2,5,-2495.5,3565,49910,5,2418.14,50780.93,0725965,22,J.D.LOGISTICS,RATAN BHAI
143,02/04/2026,53,MANIBHADRA TRADELINK,V R PAWAR SAREES,SHOBHA,SAI LADLI DESIGNER,540754,6,0,3099,2,5,-929.7,3099,18594,5,900.88,18918.47,0725965,22,J.D.LOGISTICS,RATAN BHAI
144,02/04/2026,53,MANIBHADRA TRADELINK,V R PAWAR SAREES,RANJAN,SAI LADLI DESIGNER,540754,5,0,2895,2,5,-723.75,2895,14475,5,701.31,14727.58,0725965,22,J.D.LOGISTICS,RATAN BHAI
145,02/04/2026,53,MANIBHADRA TRADELINK,V R PAWAR SAREES,CINEMA,SAI LADLI DESIGNER,540754,4,0,1865,2,5,-373,1865,7460,5,361.44,7590.18,0725965,22,J.D.LOGISTICS,RATAN BHAI
146,02/04/2026,54,MANIBHADRA TRADELINK,V R PAWAR SAREES,RUTIKA,SAI LADLI DESIGNER,540754,6,0,1995,2,5,-598.5,1995,11970,5,579.95,12178.88,0725961,23,J.D.LOGISTICS,RATAN BHAI
147,02/04/2026,54,MANIBHADRA TRADELINK,V R PAWAR SAREES,FULGAJRO,SAI LADLI DESIGNER,540754,9,0,1265,2,5,-569.25,1265,11385,5,551.6,11583.67,0725961,23,J.D.LOGISTICS,RATAN BHAI
148,02/04/2026,54,MANIBHADRA TRADELINK,V R PAWAR SAREES,MONU,SAI LADLI DESIGNER,540754,7,0,1120,2,5,-392,1120,7840,5,379.85,7976.81,0725961,23,J.D.LOGISTICS,RATAN BHAI
149,02/04/2026,54,MANIBHADRA TRADELINK,V R PAWAR SAREES,NAVRATRI,SAI LADLI DESIGNER,540754,5,0,2299,2,5,-574.75,2299,11495,5,556.93,11695.59,0725961,23,J.D.LOGISTICS,RATAN BHAI
150,02/04/2026,54,MANIBHADRA TRADELINK,V R PAWAR SAREES,LAXMI,SAI LADLI DESIGNER,540754,17,0,4195,2,5,-3565.75,4195,71315,5,3455.21,72559.45,0725961,23,J.D.LOGISTICS,RATAN BHAI
151,02/04/2026,54,MANIBHADRA TRADELINK,V R PAWAR SAREES,AMRAPALI,SAI LADLI DESIGNER,540754,5,0,3265,2,5,-816.25,3265,16325,5,790.95,16609.88,0725961,23,J.D.LOGISTICS,RATAN BHAI
152,02/04/2026,54,MANIBHADRA TRADELINK,V R PAWAR SAREES,JYOTI,SAI LADLI DESIGNER,540754,7,0,1920,2,5,-672,1920,13440,5,651.17,13674.53,0725961,23,J.D.LOGISTICS,RATAN BHAI
153,02/04/2026,54,MANIBHADRA TRADELINK,V R PAWAR SAREES,PUSHPA,SAI LADLI DESIGNER,540754,2,0,2165,2,5,-216.5,2165,4330,5,209.79,4405.56,0725961,23,J.D.LOGISTICS,RATAN BHAI
154,02/04/2026,54,MANIBHADRA TRADELINK,V R PAWAR SAREES,ASHMERA,SAI LADLI DESIGNER,540754,3,0,3695,2,5,-554.25,3695,11085,5,537.07,11278.44,0725961,23,J.D.LOGISTICS,RATAN BHAI
155,02/04/2026,55,MANIBHADRA TRADELINK,V R PAWAR SAREES,CHINKI,SAI LADLI DESIGNER,540754,24,0,1075,2,5,-1290,1075,25800,5,1250.01,26250.21,0725963,24,J.D.LOGISTICS,RATAN BHAI
156,02/04/2026,55,MANIBHADRA TRADELINK,V R PAWAR SAREES,CHERRY   ,SAI LADLI DESIGNER,540754,8,0,3095,2,5,-1238,3095,24760,5,1199.62,25192.06,0725963,24,J.D.LOGISTICS,RATAN BHAI
157,02/04/2026,55,MANIBHADRA TRADELINK,V R PAWAR SAREES,SWAYAMVAR,SAI LADLI DESIGNER,540754,6,0,1765,2,5,-529.5,1765,10590,5,513.09,10774.8,0725963,24,J.D.LOGISTICS,RATAN BHAI
158,02/04/2026,55,MANIBHADRA TRADELINK,V R PAWAR SAREES,ASHA,SAI LADLI DESIGNER,540754,6,0,1845,2,5,-553.5,1845,11070,5,536.34,11263.17,0725963,24,J.D.LOGISTICS,RATAN BHAI
159,02/04/2026,55,MANIBHADRA TRADELINK,V R PAWAR SAREES,ABHUSHAN,SAI LADLI DESIGNER,540754,5,0,2095,2,5,-523.75,2095,10475,5,507.51,10657.78,0725963,24,J.D.LOGISTICS,RATAN BHAI
160,02/04/2026,55,MANIBHADRA TRADELINK,V R PAWAR SAREES,LIGHT PARIDHAN,SAI LADLI DESIGNER,540754,4,0,2499,2,5,-499.8,2499,9996,5,484.31,10170.43,0725963,24,J.D.LOGISTICS,RATAN BHAI
161,02/04/2026,55,MANIBHADRA TRADELINK,V R PAWAR SAREES,VAR VADHU,SAI LADLI DESIGNER,540754,5,0,1865,2,5,-466.25,1865,9325,5,451.8,9487.72,0725963,24,J.D.LOGISTICS,RATAN BHAI
162,02/04/2026,55,MANIBHADRA TRADELINK,V R PAWAR SAREES,DWARKA,SAI LADLI DESIGNER,540754,7,0,1995,2,5,-698.25,1995,13965,5,676.6,14208.68,0725963,24,J.D.LOGISTICS,RATAN BHAI
163,02/04/2026,55,MANIBHADRA TRADELINK,V R PAWAR SAREES,DHRUVI,SAI LADLI DESIGNER,540754,5,0,1745,2,5,-436.25,1745,8725,5,422.73,8877.25,0725963,24,J.D.LOGISTICS,RATAN BHAI
164,02/04/2026,56,MANIBHADRA TRADELINK,V R PAWAR SAREES,URVASHI,MANVI CREATION,540754,72,0,625,2,2,-900,625,45000,5,2249.1,47231.1,0726495,5,J.D.LOGISTICS,AMAR BHAI
165,02/04/2026,57,MANIBHADRA TRADELINK,V R PAWAR SAREES,BALIKA,VAANI FASHION,540754,64,0,495,2,2,-633.6,495,31680,5,1583.37,33250.7,0726626,38,J.D.LOGISTICS,AMAR BHAI
166,02/04/2026,57,MANIBHADRA TRADELINK,V R PAWAR SAREES,SHIVRATRI,VAANI FASHION,540754,24,0,545,2,2,-261.6,545,13080,5,653.74,13728.51,0726626,38,J.D.LOGISTICS,AMAR BHAI
167,02/04/2026,58,MANIBHADRA TRADELINK,V R PAWAR SAREES,MOGRA SILK,ROZY SILK MILLS,540754,84,0,345,2,2,-579.6,345,28980,5,1448.42,30416.83,0726727,28,J.D.LOGISTICS,AMAR BHAI
168,02/04/2026,59,MANIBHADRA TRADELINK,V R PAWAR SAREES,MOGRA SILK,ROZY SILK MILLS,540754,84,0,345,2,2,-579.6,345,28980,5,1448.42,30416.83,0726731,29,J.D.LOGISTICS,AMAR BHAI
169,02/04/2026,60,MANIBHADRA TRADELINK,V R PAWAR SAREES,MOGRA SILK,ROZY SILK MILLS,540754,84,0,345,2,2,-579.6,345,28980,5,1448.42,30416.83,0726729,30,J.D.LOGISTICS,AMAR BHAI
170,02/04/2026,61,MANIBHADRA TRADELINK,V R PAWAR SAREES,MOGRA SILK,ROZY SILK MILLS,540754,84,0,345,2,2,-579.6,345,28980,5,1448.42,30416.83,0726734,31,J.D.LOGISTICS,AMAR BHAI
171,02/04/2026,62,MANIBHADRA TRADELINK,V R PAWAR SAREES,MOGRA SILK,ROZY SILK MILLS,540754,84,0,345,2,2,-579.6,345,28980,5,1448.42,30416.83,0726736,32,J.D.LOGISTICS,AMAR BHAI
172,02/04/2026,63,MANIBHADRA TRADELINK,V R PAWAR SAREES,LINEN SPECIAL,ROZY SILK MILLS,540754,84,0,225,2,2,-378,225,18900,5,944.62,19837.06,0726733,50,J.D.LOGISTICS,AMAR BHAI
173,02/04/2026,64,MANIBHADRA TRADELINK,V R PAWAR SAREES,LINEN SPECIAL,ROZY SILK MILLS,540754,84,0,225,2,2,-378,225,18900,5,944.62,19837.06,0726732,51,J.D.LOGISTICS,AMAR BHAI
174,02/04/2026,65,MANIBHADRA TRADELINK,V R PAWAR SAREES,LINEN SPECIAL,ROZY SILK MILLS,540754,84,0,225,2,2,-378,225,18900,5,944.62,19837.06,0726735,52,J.D.LOGISTICS,AMAR BHAI
175,02/04/2026,66,MANIBHADRA TRADELINK,V R PAWAR SAREES,LINEN SPECIAL,ROZY SILK MILLS,540754,84,0,225,2,2,-378,225,18900,5,944.62,19837.06,0726730,53,J.D.LOGISTICS,AMAR BHAI
176,02/04/2026,67,MANIBHADRA TRADELINK,V R PAWAR SAREES,LINEN SPECIAL,ROZY SILK MILLS,540754,84,0,225,2,2,-378,225,18900,5,944.62,19837.06,0726728,54,J.D.LOGISTICS,AMAR BHAI
177,02/04/2026,68,MANIBHADRA TRADELINK,V R PAWAR SAREES,PARVATI,SHILALEKH SAREES,540754,81,0,698,2,3,-1696.14,698,56538,5,2796.94,58735.64,0726266,1,J.D.LOGISTICS,AMAR BHAI
178,02/04/2026,69,MANIBHADRA TRADELINK,V R PAWAR SAREES,JALEBI SIROSKI,SHILALEKH SAREES,540754,90,0,405,2,3,-1093.5,405,36450,5,1803.18,37866.81,0726265,2,J.D.LOGISTICS,AMAR BHAI
179,02/04/2026,70,MANIBHADRA TRADELINK,V R PAWAR SAREES,AAM PANA,SHILALEKH SAREES,540754,96,0,455,2,3,-1310.4,455,43680,5,2160.85,45377.84,0726262,3,J.D.LOGISTICS,AMAR BHAI
180,02/04/2026,71,MANIBHADRA TRADELINK,V R PAWAR SAREES,BHAVIKA,SHIVA SAREES,540754,16,0,690,2,2,-220.8,690,11040,5,551.78,11587.36,0726256,37,J.D.LOGISTICS,AMAR BHAI
181,02/04/2026,71,MANIBHADRA TRADELINK,V R PAWAR SAREES,DIVYA,SHIVA SAREES,540754,12,0,790,2,2,-189.6,790,9480,5,473.81,9950.02,0726256,37,J.D.LOGISTICS,AMAR BHAI
182,02/04/2026,71,MANIBHADRA TRADELINK,V R PAWAR SAREES,RAJUL,SHIVA SAREES,540754,8,0,990,2,2,-158.4,990,7920,5,395.84,8312.67,0726256,37,J.D.LOGISTICS,AMAR BHAI
183,02/04/2026,71,MANIBHADRA TRADELINK,V R PAWAR SAREES,RISHIKA,SHIVA SAREES,540754,12,0,990,2,2,-237.6,990,11880,5,593.76,12469.01,0726256,37,J.D.LOGISTICS,AMAR BHAI
184,02/04/2026,72,MANIBHADRA TRADELINK,V R PAWAR SAREES,PADOSHAN BHABHI,SHREE SIDDHI SAREES,540754,24,0,425,2,2,-204,425,10200,5,509.8,10705.72,0727013,147,J.D.LOGISTICS,AMAR BHAI
185,02/04/2026,72,MANIBHADRA TRADELINK,V R PAWAR SAREES,CPL,SHREE SIDDHI SAREES,540754,51,0,325,2,2,-331.5,325,16575,5,828.42,17396.79,0727013,147,J.D.LOGISTICS,AMAR BHAI
186,02/04/2026,73,MANIBHADRA TRADELINK,V R PAWAR SAREES,NEW GANGA,SAI CREATION,540754,80,,285,2,2,-456,285,22800,5,1139.54,23930.42,0726494,25,J.D.LOGISTICS,AMAR BHAI
187,02/04/2026,74,MANIBHADRA TRADELINK,V R PAWAR SAREES,NEW GANGA,SAI CREATION,540754,58,,285,2,2,-330.6,285,16530,5,826.17,17349.56,0726493,74,J.D.LOGISTICS,AMAR BHAI
188,02/04/2026,75,MANIBHADRA TRADELINK,V R PAWAR SAREES,BABY BLANKET,RIDDHI SALES INDIA,540754,10,,721,2,10,-721,721,7210,5,330.94,6949.72,0726805,33,J.D.LOGISTICS,AMAR BHAI
189,02/04/2026,75,MANIBHADRA TRADELINK,V R PAWAR SAREES,FANCY BLANKET,RIDDHI SALES INDIA,540754,8,,495,2,10,-396,495,3960,5,181.76,3817.04,0726805,33,J.D.LOGISTICS,AMAR BHAI
190,02/04/2026,75,MANIBHADRA TRADELINK,V R PAWAR SAREES,BAMBOO SILK,RIDDHI SALES INDIA,540754,9,,635,2,10,-571.5,635,5715,5,262.32,5508.69,0726805,33,J.D.LOGISTICS,AMAR BHAI
191,02/04/2026,75,MANIBHADRA TRADELINK,V R PAWAR SAREES,LINEN BABY,RIDDHI SALES INDIA,540754,5,,895,2,10,-447.5,895,4475,5,205.4,4313.45,0726805,33,J.D.LOGISTICS,AMAR BHAI
192,02/04/2026,75,MANIBHADRA TRADELINK,V R PAWAR SAREES,DOVAD,RIDDHI SALES INDIA,540754,10,,375,2,10,-375,375,3750,5,172.13,3614.63,0726805,33,J.D.LOGISTICS,AMAR BHAI
193,02/04/2026,75,MANIBHADRA TRADELINK,V R PAWAR SAREES,BABY ROMPER,RIDDHI SALES INDIA,540754,21,,395,2,10,-829.5,395,8295,5,380.74,7995.55,0726805,33,J.D.LOGISTICS,AMAR BHAI
194,02/04/2026,76,MANIBHADRA TRADELINK,V R PAWAR SAREES,BLUE STAR,SUKH SAGAR PRINTS,540754,38,,225,2,4,-342,225,8550,5,418.61,8790.77,0726388,43,J.D.LOGISTICS,AMAR BHAI
195,02/04/2026,76,MANIBHADRA TRADELINK,V R PAWAR SAREES,PACKING,SUKH SAGAR PRINTS,540754,1,,157,2,4,-6.28,157,157,5,7.69,161.42,0726388,43,J.D.LOGISTICS,AMAR BHAI
196,02/04/2026,77,MANIBHADRA TRADELINK,V R PAWAR SAREES,NIMISHA,RIDDHI FASHIONS,540754,54,,690,2,2,-745.2,690,37260,5,1862.25,39107.34,0726806,64,J.D.LOGISTICS,AMAR BHAI
197,02/04/2026,77,MANIBHADRA TRADELINK,V R PAWAR SAREES,KALPSUTRA,RIDDHI FASHIONS,540754,16,,421,2,2,-134.72,421,6736,5,336.67,7069.98,0726806,64,J.D.LOGISTICS,AMAR BHAI
198,02/04/2026,78,MANIBHADRA TRADELINK,V R PAWAR SAREES,SHALIGRAM,RIDDHI FASHIONS,540754,72,,655,2,2,-943.2,655,47160,5,2357.06,49498.2,0726807,65,J.D.LOGISTICS,AMAR BHAI
199,02/04/2026,79,MANIBHADRA TRADELINK,V R PAWAR SAREES,ANKUSH,VEERVAANI SAREES,540754,78,,450,2,2,-702,450,35100,5,1754.3,36840.26,0726817,2,J.D.LOGISTICS,AMAR BHAI
200,02/04/2026,80,MANIBHADRA TRADELINK,V R PAWAR SAREES,DHADKAN,SHYAM TEX,540754,5,,535,2,2,-53.5,535,2675,5,133.7,2807.63,0726396,24,J.D.LOGISTICS,AMAR BHAI
201,02/04/2026,80,MANIBHADRA TRADELINK,V R PAWAR SAREES,UPKAR 8,SHYAM TEX,540754,5,,535,2,2,-53.5,535,2675,5,133.7,2807.63,0726396,24,J.D.LOGISTICS,AMAR BHAI
202,02/04/2026,80,MANIBHADRA TRADELINK,V R PAWAR SAREES,RAJ,SHYAM TEX,540754,30,,535,2,2,-321,535,16050,5,802.18,16845.76,0726396,24,J.D.LOGISTICS,AMAR BHAI
203,02/04/2026,81,MANIBHADRA TRADELINK,V R PAWAR SAREES,SONIKA,ASHOK TEX,540754,585,,182,2,2,-2129.4,182,106470,5,5321.37,111748.78,0726106,11,J.D.LOGISTICS,AMAR BHAI
204,03/04/2026,82,MANIBHADRA TRADELINK,V R PAWAR SAREES,NEW GANGA,SAI CREATION,540754,68,0,285,2,2,-387.6,285,19380,5,968.61,20340.86,0726492,27,J.D.LOGISTICS,AMAR BHAI
205,03/04/2026,83,MANIBHADRA TRADELINK,V R PAWAR SAREES,SUBH SANGAM,SHYAM SILK MILLS,540754,120,0,440,2,2,-1056,440,52800,5,2638.94,55417.82,0727878,3,J.D.LOGISTICS,RISHIKESH
206,03/04/2026,84,MANIBHADRA TRADELINK,V R PAWAR SAREES,SUBH SANGAM,SHYAM SILK MILLS,540754,120,0,440,2,2,-1056,440,52800,5,2638.94,55417.82,0727879,4,J.D.LOGISTICS,RISHIKESH
207,03/04/2026,85,MANIBHADRA TRADELINK,V R PAWAR SAREES,NARAYAN PETHANI,SHYAM SILK MILLS,540754,90,0,590,2,2,-1062,590,53100,5,2653.94,55732.7,0727880,5,J.D.LOGISTICS,RISHIKESH
208,03/04/2026,86,MANIBHADRA TRADELINK,V R PAWAR SAREES,SUBH SANGAM,SHYAM SILK MILLS,540754,120,0,440,2,2,-1056,440,52800,5,2638.94,55417.82,0727881,2,J.D.LOGISTICS,RISHIKESH
209,03/04/2026,87,MANIBHADRA TRADELINK,V R PAWAR SAREES,NARAYAN PETHANI,SHYAM SILK MILLS,540754,88,0,590,2,2,-1038.4,590,51920,5,2594.96,54494.19,0727877,6,J.D.LOGISTICS,RISHIKESH
210,03/04/2026,88,MANIBHADRA TRADELINK,V R PAWAR SAREES,SONIYA,SAI AASHA,540754,12,0,1365,2,,,1365,16380,5,835.38,17542.98,0726447,64,J.D.LOGISTICS,RATAN BHAI
211,03/04/2026,88,MANIBHADRA TRADELINK,V R PAWAR SAREES,CYNTHOL,SAI AASHA,540754,6,0,1115,2,,,1115,6690,5,341.19,7164.99,0726447,64,J.D.LOGISTICS,RATAN BHAI
212,03/04/2026,88,MANIBHADRA TRADELINK,V R PAWAR SAREES,SUNDAR NX,SAI AASHA,540754,6,0,1925,2,,,1925,11550,5,589.05,12370.05,0726447,64,J.D.LOGISTICS,RATAN BHAI
213,03/04/2026,88,MANIBHADRA TRADELINK,V R PAWAR SAREES,KERI NX,SAI AASHA,540754,5,0,2265,2,,,2265,11325,5,577.58,12129.08,0726447,64,J.D.LOGISTICS,RATAN BHAI
214,03/04/2026,89,MANIBHADRA TRADELINK,V R PAWAR SAREES,SN B VT 13177,BHAGYASHREE TEXTLIE,540754,17,0,931,2,2,-316.54,931,15827,5,791.03,16611.7,0726418,10,J.D.LOGISTICS,RATAN BHAI
215,03/04/2026,89,MANIBHADRA TRADELINK,V R PAWAR SAREES,SN B KB 13243,BHAGYASHREE TEXTLIE,540754,10,0,808,2,2,-161.6,808,8080,5,403.84,8480.61,0726418,10,J.D.LOGISTICS,RATAN BHAI
216,03/04/2026,90,MANIBHADRA TRADELINK,V R PAWAR SAREES,TL 8160,JAINAM CREATION,540754,8,0,1466,2,2,-234.56,1466,11728,5,586.17,12309.48,0726422,24,J.D.LOGISTICS,RATAN BHAI
217,03/04/2026,90,MANIBHADRA TRADELINK,V R PAWAR SAREES,VT 7082,JAINAM CREATION,540754,12,0,931,2,2,-223.44,931,11172,5,558.38,11725.91,0726422,24,J.D.LOGISTICS,RATAN BHAI
218,03/04/2026,90,MANIBHADRA TRADELINK,V R PAWAR SAREES,SN VT 7588,JAINAM CREATION,540754,7,0,1509,2,2,-211.26,1509,10563,5,527.94,11086.72,0726422,24,J.D.LOGISTICS,RATAN BHAI
219,03/04/2026,90,MANIBHADRA TRADELINK,V R PAWAR SAREES,VT 4754,JAINAM CREATION,540754,12,0,931,2,2,-223.44,931,11172,5,558.38,11725.91,0726422,24,J.D.LOGISTICS,RATAN BHAI
220,03/04/2026,90,MANIBHADRA TRADELINK,V R PAWAR SAREES,VT 4766,JAINAM CREATION,540754,3,0,978,2,2,-58.68,978,2934,5,146.64,3079.47,0726422,24,J.D.LOGISTICS,RATAN BHAI
221,03/04/2026,90,MANIBHADRA TRADELINK,V R PAWAR SAREES,VT 2081,JAINAM CREATION,540754,7,0,999,2,2,-139.86,999,6993,5,349.51,7339.71,0726422,24,J.D.LOGISTICS,RATAN BHAI
222,03/04/2026,90,MANIBHADRA TRADELINK,V R PAWAR SAREES,ST 4652,JAINAM CREATION,540754,4,0,1356,2,2,-108.48,1356,5424,5,271.09,5692.92,0726422,24,J.D.LOGISTICS,RATAN BHAI
223,03/04/2026,91,MANIBHADRA TRADELINK,V R PAWAR SAREES,VT 2081,JAINAM CREATION,540754,9,0,999,2,2,-179.82,999,8991,5,449.37,9436.77,0726420,25,J.D.LOGISTICS,RATAN BHAI
224,03/04/2026,91,MANIBHADRA TRADELINK,V R PAWAR SAREES,VT C 3052,JAINAM CREATION,540754,27,0,931,2,2,-502.74,931,25137,5,1256.35,26383.3,0726420,25,J.D.LOGISTICS,RATAN BHAI
225,03/04/2026,91,MANIBHADRA TRADELINK,V R PAWAR SAREES,VT 1824,JAINAM CREATION,540754,16,0,1016,2,2,-325.12,1016,16256,5,812.48,17061.98,0726420,25,J.D.LOGISTICS,RATAN BHAI
226,03/04/2026,91,MANIBHADRA TRADELINK,V R PAWAR SAREES,VT 6757,JAINAM CREATION,540754,5,0,829,2,2,-82.9,829,4145,5,207.17,4350.51,0726420,25,J.D.LOGISTICS,RATAN BHAI
227,03/04/2026,92,MANIBHADRA TRADELINK,V R PAWAR SAREES,VT 1824,JAINAM CREATION,540754,8,0,1016,2,2,-162.56,1016,8128,5,406.24,8530.99,0726421,26,J.D.LOGISTICS,RATAN BHAI
228,03/04/2026,92,MANIBHADRA TRADELINK,V R PAWAR SAREES,FD 8248,JAINAM CREATION,540754,5,0,1441,2,2,-144.1,1441,7205,5,360.11,7562.23,0726421,26,J.D.LOGISTICS,RATAN BHAI
229,03/04/2026,92,MANIBHADRA TRADELINK,V R PAWAR SAREES,NCM 8428,JAINAM CREATION,540754,7,0,893,2,2,-125.02,893,6251,5,312.43,6560.93,0726421,26,J.D.LOGISTICS,RATAN BHAI
230,03/04/2026,92,MANIBHADRA TRADELINK,V R PAWAR SAREES,KB 6996,JAINAM CREATION,540754,3,0,1488,2,2,-89.28,1488,4464,5,223.11,4685.32,0726421,26,J.D.LOGISTICS,RATAN BHAI
231,03/04/2026,92,MANIBHADRA TRADELINK,V R PAWAR SAREES,TL 8184,JAINAM CREATION,540754,4,0,1679,2,2,-134.32,1679,6716,5,335.67,7048.98,0726421,26,J.D.LOGISTICS,RATAN BHAI
